location,total_sqft,bath,price,bedroom
Hebbal,1053.0,2.0,48.00000000000001,2
Kanakpura Road,1100.0,3.0,53.00000000000001,3
Kadubeesanahalli,1665.0,3.0,70.00000000000003,3
Bommasandra,1447.0,3.0,79.99999999999997,3
Balagere,1012.0,2.0,74.99999999999997,2
Malleshpalya,1900.0,3.0,59.999999999999986,3
Narayanapura,1308.0,2.0,92.66000000000001,2
Hormavu,1351.0,2.0,53.00000000000001,1
Electronic City,1000.0,2.0,22.000000000000004,2
Gunjur,1140.0,2.0,49.10999999999999,2
Uttarahalli,1250.0,2.0,55.000000000000014,3
Kanakapura,1290.0,3.0,45.150000000000006,3
Ambedkar Nagar,1424.0,2.0,90.0,2
Garudachar Palya,1320.0,2.0,60.60000000000002,3
Akshaya Nagar,1662.0,3.0,85.50000000000003,3
Begur Road,1200.0,2.0,44.99999999999999,2
Garudachar Palya,1295.0,2.0,59.50000000000001,3
Battarahalli,1777.0,3.0,100.00000000000004,3
Kadugodi,1900.0,3.0,108.00000000000003,3
Anandapura,1576.0,3.0,59.1,3
Sompura,1020.0,2.0,41.00000000000001,2
other,2100.0,3.0,170.00000000000006,3
Raja Rajeshwari Nagar,648.0,1.0,31.750000000000007,1
Neeladri Nagar,1167.0,2.0,37.99999999999999,3
Hoodi,1220.0,2.0,50.89,2
Vittasandra,1259.0,2.0,67.39999999999998,2
Gottigere,2000.0,4.0,82.00000000000001,4
8th Phase JP Nagar,1800.0,3.0,79.99999999999997,3
other,1991.0,3.0,159.99999999999994,3
Bannerghatta,1665.0,3.0,110.00000000000004,3
other,1234.0,2.0,61.00000000000001,2
Mysore Road,1340.0,2.0,64.31000000000003,3
Banashankari,1170.0,2.0,46.790000000000006,2
Electronics City Phase 1,995.0,2.0,46.0,2
Old Airport Road,1075.0,2.0,59.999999999999986,2
Electronic City,1025.0,2.0,54.50000000000001,2
Thanisandra,2000.0,3.0,98.99999999999999,3
Whitefield,2500.0,4.0,155.00000000000003,4
Mallasandra,1325.0,2.0,70.00000000000003,2
Kadugodi,1314.0,2.0,68.2,2
Kanakpura Road,2265.0,3.0,136.00000000000006,3
Yelahanka,1026.0,2.0,41.00000000000001,2
other,1200.0,3.0,65.99999999999997,3
other,2220.0,4.0,64.99999999999999,3
KR Puram,1192.5,2.0,51.220000000000006,2
Hebbal,1420.0,2.0,99.38999999999999,2
Sarjapur  Road,1888.0,4.0,95.0,3
JP Nagar,1300.0,2.0,90.86999999999999,2
Rajaji Nagar,1216.0,2.0,97.16,2
Begur,1559.0,3.0,62.99999999999999,3
Harlur,1290.0,2.0,87.0,2
Whitefield,905.0,1.0,55.000000000000014,1
other,1069.0,2.0,55.000000000000014,2
Sarjapura - Attibele Road,829.0,2.0,22.8,2
Sarjapur  Road,1300.0,3.0,59.999999999999986,3
Channasandra,1115.0,2.0,33.45,2
Ambedkar Nagar,2150.0,4.0,125.00000000000004,3
Marathahalli,1305.0,2.0,69.00000000000001,3
Kanakpura Road,1252.0,2.0,56.31999999999998,2
Whitefield,1200.0,2.0,46.13,2
Koramangala,1750.0,3.0,129.99999999999997,3
other,1375.0,2.0,104.99999999999997,2
Subramanyapura,1313.0,2.0,66.49999999999999,2
other,1693.0,3.0,108.00000000000003,3
other,1160.0,2.0,41.75000000000001,2
Subramanyapura,1255.0,2.0,79.0,3
other,900.0,2.0,44.99999999999999,2
Yelahanka New Town,1700.0,3.0,90.0,3
Uttarahalli,1700.0,3.0,88.00000000000003,3
Harlur,1749.0,3.0,115.00000000000001,3
Dasanapura,1500.0,3.0,64.99999999999999,2
other,1175.0,2.0,48.00000000000001,2
Akshaya Nagar,1280.0,2.0,59.999999999999986,2
other,1200.0,2.0,49.99999999999999,2
Ramagondanahalli,1610.0,2.0,115.00000000000001,3
Electronic City,1070.0,2.0,46.0,2
TC Palaya,1200.0,2.0,65.99999999999997,2
9th Phase JP Nagar,1127.0,2.0,49.99999999999999,2
Indira Nagar,1210.0,2.0,101.99999999999996,2
other,600.0,2.0,23.0,2
other,1364.0,2.0,70.00000000000003,2
Whitefield,2268.0,3.0,146.0,4
other,1150.0,2.0,77.5,3
other,1146.0,2.0,39.5,2
Magadi Road,1345.0,2.0,55.000000000000014,2
other,1110.0,2.0,41.00000000000001,2
Kengeri,750.0,2.0,36.0,2
other,1156.0,2.0,49.500000000000014,2
Pattandur Agrahara,1247.0,2.0,59.80000000000002,2
other,1058.0,2.0,59.999999999999986,2
Kaggalipura,950.0,2.0,48.00000000000001,2
Vijayanagar,1520.0,2.0,103.00000000000001,3
Marathahalli,1215.0,2.0,58.86000000000002,2
other,900.0,1.0,30.000000000000004,1
Thanisandra,1050.0,2.0,46.0,2
other,1672.0,3.0,149.99999999999997,3
other,1500.0,2.0,64.99999999999999,3
other,1400.0,2.0,64.99999999999999,2
Bommasandra,920.0,2.0,37.46,2
Sarjapur  Road,1200.0,3.0,70.00000000000003,3
Hosakerehalli,1817.0,4.0,152.99999999999997,3
HSR Layout,1140.0,2.0,46.0,2
Haralur Road,1464.0,2.0,56.00000000000002,2
other,1468.0,3.0,129.99999999999997,2
Electronics City Phase 1,1555.0,2.0,82.00000000000001,3
Whitefield,1150.0,2.0,55.000000000000014,2
Kadubeesanahalli,970.0,2.0,34.99999999999999,2
Banashankari,2500.0,4.0,95.0,4
other,1166.0,2.0,53.00000000000001,2
Electronic City,1350.0,3.0,57.999999999999986,3
other,900.0,2.0,46.0,2
7th Phase JP Nagar,1300.0,2.0,52.00000000000001,3
other,1190.0,3.0,55.000000000000014,3
Kodichikkanahalli,1495.0,2.0,74.99999999999997,3
Indira Nagar,1224.0,2.0,104.99999999999997,2
Banashankari Stage III,1350.0,2.0,68.00000000000001,3
Green Glen Layout,940.0,2.0,56.800000000000004,2
Raja Rajeshwari Nagar,1100.0,2.0,55.000000000000014,2
Kaikondrahalli,1300.0,2.0,61.00000000000001,2
Hoodi,1105.0,2.0,46.36999999999999,2
Yelahanka,1517.0,3.0,76.29999999999997,3
Jalahalli,1615.0,3.0,89.75000000000004,3
other,1500.0,3.0,64.99999999999999,3
Mysore Road,1082.0,3.0,50.50000000000001,3
Marathahalli,1365.0,2.0,72.99999999999999,2
Electronic City,1000.0,2.0,24.999999999999996,2
CV Raman Nagar,1392.0,2.0,98.00000000000004,2
Kodigehalli,1086.0,2.0,33.660000000000004,2
Hennur Road,1586.0,3.0,93.94,3
Hennur,1100.0,2.0,59.999999999999986,2
Electronic City Phase II,1065.0,2.0,30.749999999999996,2
TC Palaya,1500.0,2.0,119.99999999999997,3
7th Phase JP Nagar,1575.0,2.0,119.99999999999997,3
Hennur Road,1975.0,3.0,122.99999999999994,3
other,820.0,2.0,24.000000000000004,2
Gubbalala,1745.0,3.0,110.00000000000004,3
Nagarbhavi,1223.0,2.0,59.999999999999986,2
Ananth Nagar,1200.0,2.0,64.99999999999999,3
Basaveshwara Nagar,1200.0,2.0,90.0,2
Binny Pete,665.0,1.0,46.080000000000005,1
Bharathi Nagar,1351.0,2.0,70.00000000000003,2
Hebbal,1355.0,3.0,83.86999999999999,3
Thanisandra,1588.0,3.0,75.55,3
Amruthahalli,900.0,2.0,59.999999999999986,2
Panathur,1370.0,2.0,74.99999999999997,3
Whitefield,1500.0,3.0,71.79999999999997,3
Kanakpura Road,1100.0,3.0,53.00000000000001,3
Hoodi,1247.0,2.0,53.00000000000001,2
Balagere,1020.07,2.0,68.38000000000002,2
other,1033.0,2.0,32.0,3
other,1460.0,2.0,72.99999999999999,3
Garudachar Palya,1150.0,2.0,52.800000000000004,2
Babusapalaya,1141.0,2.0,46.0,2
Hosa Road,1665.0,2.0,125.00000000000004,3
Kanakapura,1295.0,2.0,63.99999999999998,2
Haralur Road,1230.0,2.0,78.0,2
other,1080.0,2.0,74.99999999999997,3
Kaggalipura,1000.0,2.0,59.999999999999986,2
Kaval Byrasandra,2400.0,2.0,49.99999999999999,3
Whitefield,630.5,1.0,32.78999999999999,1
Rayasandra,1708.0,3.0,74.99999999999997,3
Thanisandra,1697.0,3.0,115.00000000000001,3
Hosa Road,615.0,1.0,28.29,1
Banashankari,1350.0,2.0,83.00000000000003,3
Kanakpura Road,1530.0,2.0,66.40000000000002,3
Jalahalli,1083.0,2.0,32.49000000000001,2
Gottigere,1460.0,2.0,64.99999999999999,3
Babusapalaya,1084.0,2.0,57.999999999999986,2
Bommasandra,1035.0,2.0,41.43000000000001,2
other,2400.0,2.0,149.99999999999997,3
Hosur Road,460.0,1.0,21.0,1
Whitefield,1285.0,2.0,55.899999999999984,2
Sarjapur,1200.0,3.0,78.0,3
other,1070.0,2.0,34.99999999999999,2
Hegde Nagar,1801.0,3.0,139.99999999999994,3
Whitefield,1697.0,3.0,115.00000000000001,3
AECS Layout,1199.0,2.0,64.99999999999999,2
Mysore Road,1340.0,2.0,64.31000000000003,3
other,1125.0,2.0,74.99999999999997,2
Anandapura,1200.0,2.0,66.99999999999997,2
Subramanyapura,1050.0,2.0,41.00000000000001,2
Nagarbhavi,956.0,2.0,48.99999999999999,2
Sarjapur,1000.0,2.0,30.000000000000004,2
other,1596.0,3.0,95.0,3
Kanakpura Road,1296.0,2.0,89.06000000000004,2
other,1639.0,3.0,122.99999999999994,3
Electronic City Phase II,1219.0,2.0,61.250000000000014,2
Uttarahalli,1200.0,3.0,49.99999999999999,3
Bannerghatta Road,1218.0,2.0,72.99999999999999,2
other,920.0,2.0,36.99999999999999,2
Yeshwanthpur,2559.0,3.0,141.00000000000003,3
2nd Phase Judicial Layout,525.0,1.0,26.000000000000004,1
Bannerghatta Road,1427.0,2.0,48.510000000000005,3
Kothannur,1270.0,3.0,44.99999999999999,3
Ramagondanahalli,920.0,2.0,64.99999999999999,2
Ramamurthy Nagar,1355.0,2.0,40.0,3
Lingadheeranahalli,1530.0,2.0,90.0,3
other,1372.0,2.0,90.0,3
Nehru Nagar,2363.0,5.0,119.99999999999997,4
Jakkur,1950.0,3.0,130.99999999999994,3
other,885.0,2.0,40.0,2
Yelahanka,600.0,2.0,27.0,2
Kanakpura Road,1339.0,2.0,62.00000000000001,2
Whitefield,1130.0,2.0,36.0,2
Uttarahalli,1085.0,2.0,43.0,2
Yeshwanthpur,1430.0,3.0,72.0,3
Bhoganhalli,1451.5,4.0,121.00000000000003,4
other,1490.0,2.0,59.6,3
other,1650.0,4.0,98.99999999999999,4
Bellandur,1286.0,2.0,57.00000000000001,2
other,925.0,2.0,62.99999999999999,2
Haralur Road,1000.0,2.0,43.99999999999999,2
Whitefield,1215.0,2.0,38.99999999999999,2
other,1200.0,3.0,95.0,4
Lakshminarayana Pura,1336.0,2.0,100.00000000000004,2
Yeshwanthpur,673.0,1.0,36.849999999999994,1
Anandapura,1200.0,2.0,57.999999999999986,2
other,1200.0,2.0,79.0,2
Devanahalli,2400.0,5.0,100.00000000000004,5
Sector 2 HSR Layout,1143.0,2.0,64.99999999999999,2
Kanakpura Road,1470.0,2.0,61.73999999999999,2
other,1584.0,3.0,144.99999999999997,4
Marathahalli,1785.0,3.0,94.0,3
Kothanur,1460.0,3.0,71.0,3
Kasturi Nagar,1500.0,2.0,79.99999999999997,3
Chikkalasandra,1230.0,2.0,48.00000000000001,2
Yelahanka New Town,650.0,1.0,19.999999999999996,1
Benson Town,1480.0,2.0,119.99999999999997,2
Thanisandra,1220.0,2.0,43.92,2
other,1570.0,3.0,115.00000000000001,3
Mallasandra,1665.0,3.0,86.91,3
Ramamurthy Nagar,1100.0,2.0,68.00000000000001,2
Kathriguppe,1350.0,2.0,87.01,3
Kasavanhalli,1719.0,3.0,115.99999999999999,3
Budigere,664.0,1.0,34.99999999999999,1
Sonnenahalli,1011.0,2.0,50.53,2
other,2400.0,6.0,129.99999999999997,6
other,1680.0,3.0,85.00000000000001,3
Yeshwanthpur,717.0,2.0,49.47500000000001,2
Uttarahalli,1350.0,2.0,53.00000000000001,3
Kothanur,1760.0,3.0,149.99999999999997,3
Pattandur Agrahara,875.0,2.0,33.0,2
Hennur,1231.0,2.0,48.00000000000001,2
Somasundara Palya,1174.0,2.0,74.00000000000003,2
Munnekollal,1560.0,3.0,74.99999999999997,3
other,1464.0,2.0,56.00000000000002,2
Kanakpura Road,2200.0,3.0,129.99999999999997,3
Shivaji Nagar,850.0,2.0,55.000000000000014,2
1st Phase JP Nagar,2024.0,3.0,156.99999999999994,3
Devanahalli,1080.0,2.0,43.99999999999999,2
Electronic City,1020.0,2.0,29.460000000000004,2
Begur Road,1500.0,2.0,55.000000000000014,3
Uttarahalli,1175.0,2.0,46.99999999999999,2
Channasandra,1030.0,2.0,34.50000000000001,2
Hebbal,1440.0,2.0,115.00000000000001,2
Hoodi,1500.0,2.0,83.99999999999999,2
Thanisandra,1380.0,1.0,62.09999999999999,1
other,1200.0,2.0,49.99999999999999,2
other,705.0,1.0,36.50000000000001,1
Harlur,2240.0,5.0,155.00000000000003,3
Hegde Nagar,1584.01,3.0,103.00000000000001,3
other,1340.0,3.0,77.00000000000001,3
other,1800.0,3.0,70.00000000000003,3
R.T. Nagar,1200.0,2.0,44.99999999999999,2
Sarjapur  Road,685.0,1.0,40.0,1
other,925.0,2.0,42.00000000000001,2
other,1230.0,2.0,57.00000000000001,2
Kodichikkanahalli,1125.0,2.0,52.00000000000001,2
Hebbal,1100.0,2.0,54.00000000000001,2
Jigani,2400.0,3.0,149.0,3
Electronic City Phase II,1400.0,2.0,41.58,3
Jakkur,1858.0,3.0,98.29999999999997,3
other,1260.0,1.0,41.00000000000001,1
HSR Layout,1185.0,2.0,59.999999999999986,2
Hennur,1255.0,2.0,57.999999999999986,2
Kudlu Gate,1335.0,3.0,88.99999999999999,3
Dodda Nekkundi,1999.0,3.0,131.99999999999997,3
Kundalahalli,1397.0,3.0,110.00000000000004,3
Chikka Tirupathi,1616.0,3.0,95.0,3
Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
Kanakpura Road,525.0,1.0,30.000000000000004,1
Varthur,1200.0,2.0,98.00000000000004,3
Balagere,1205.47,2.0,81.00000000000003,2
Electronic City,1700.0,3.0,74.99999999999997,3
Kanakpura Road,1090.0,2.0,54.54,2
Thanisandra,923.0,1.0,60.840000000000025,1
Green Glen Layout,1050.0,2.0,48.00000000000001,2
Whitefield,1495.0,2.0,79.5,2
Hennur Road,1664.0,2.0,93.86499999999995,3
Narayanapura,1485.0,3.0,85.00000000000001,3
Dommasandra,1033.0,2.0,31.499999999999993,3
Electronic City,1400.0,2.0,48.00000000000001,3
Sarjapur  Road,944.0,2.0,34.99999999999999,2
Whitefield,1216.0,2.0,66.48000000000002,2
other,1100.0,2.0,39.5,2
Thanisandra,1743.0,3.0,93.25000000000001,3
Yelahanka,1274.0,2.0,48.42000000000001,2
Mysore Road,1512.0,2.0,110.00000000000004,3
Cox Town,1650.0,3.0,100.00000000000004,3
Doddathoguru,1875.0,3.0,55.000000000000014,3
Whitefield,1350.0,3.0,54.00000000000001,3
other,1219.0,2.0,40.0,2
Sarjapura - Attibele Road,2400.0,3.0,85.00000000000001,3
Hormavu,1141.0,2.0,44.400000000000006,2
Anandapura,1151.0,2.0,43.099999999999994,2
Sarjapur  Road,915.0,2.0,37.99999999999999,2
Bannerghatta Road,1115.0,2.0,65.12000000000002,2
Thigalarapalya,2072.0,4.0,138.99999999999997,3
Kaggadasapura,1200.0,2.0,53.00000000000001,2
Singasandra,1300.0,2.0,64.99999999999999,2
Bellandur,1457.0,2.0,85.00000000000001,2
Kannamangala,1262.0,2.0,55.000000000000014,2
Ananth Nagar,900.0,2.0,22.499999999999996,2
Attibele,420.0,1.0,17.0,1
Kanakapura,1160.0,2.0,46.39000000000001,2
Kasavanhalli,1115.0,2.0,49.99999999999999,2
JP Nagar,1315.0,2.0,85.4,3
Babusapalaya,1500.0,2.0,57.00000000000001,2
HSR Layout,1127.0,2.0,68.00000000000001,2
Kundalahalli,1397.0,3.0,103.99999999999999,3
Whitefield,1173.0,2.0,59.999999999999986,2
Sompura,1090.0,2.0,27.999999999999996,2
Jakkur,1230.0,2.0,76.0,2
Sarjapur  Road,858.0,2.0,31.57,2
Talaghattapura,1868.0,3.0,121.00000000000003,3
Uttarahalli,1689.28,3.0,91.20000000000002,3
Banashankari,1425.0,3.0,49.88000000000001,3
Tindlu,1350.0,2.0,100.00000000000004,2
Uttarahalli,1310.0,2.0,85.00000000000001,3
other,970.0,2.0,40.0,2
Kundalahalli,1397.0,3.0,108.00000000000003,3
Sarjapur,1157.0,2.0,40.0,2
Kasavanhalli,1125.0,2.0,61.19999999999999,2
Sonnenahalli,1157.0,2.0,42.00000000000001,2
Sarjapur  Road,1241.0,2.0,82.00000000000001,2
Binny Pete,660.0,1.0,62.00000000000001,1
Rajiv Nagar,2340.0,4.0,147.99999999999994,4
other,596.0,1.0,42.00000000000001,1
other,1200.0,4.0,110.00000000000004,4
Brookefield,1139.0,2.0,79.99999999999997,2
Sarjapura - Attibele Road,1033.0,2.0,28.409999999999997,2
Yeshwanthpur,1168.0,2.0,64.08000000000001,2
Chandapura,877.0,2.0,42.00000000000001,2
Electronics City Phase 1,1340.0,2.0,74.99999999999997,2
other,1405.0,2.0,70.00000000000003,3
other,1800.0,3.0,64.99999999999999,3
other,1750.0,3.0,149.0,3
other,1360.0,2.0,64.99999999999999,3
other,985.0,2.0,62.99999999999999,2
7th Phase JP Nagar,1850.0,3.0,149.99999999999997,3
other,1490.0,2.0,88.00000000000003,3
other,620.0,1.0,24.999999999999996,2
Hormavu,1130.0,2.0,42.29999999999999,2
Yelachenahalli,1080.0,2.0,55.000000000000014,2
Begur Road,1410.0,2.0,52.17,3
Bommanahalli,1375.0,3.0,59.000000000000014,3
Hennur Road,1290.0,2.0,94.50000000000001,3
Hosa Road,1318.0,2.0,85.27999999999997,3
Electronic City,1128.0,2.0,68.00000000000001,2
Kanakpura Road,1051.0,2.0,56.73999999999998,2
Kannamangala,2400.0,4.0,129.99999999999997,4
Yelahanka,1327.0,2.0,85.00000000000001,2
other,1301.0,2.0,55.000000000000014,2
other,650.0,1.0,30.000000000000004,1
Varthur,1200.0,3.0,67.75,3
other,1500.0,2.0,89.99000000000004,3
Electronic City Phase II,1000.0,2.0,28.879999999999995,2
Sarjapur  Road,984.0,2.0,45.910000000000004,2
Jakkur,1819.18,3.0,159.99999999999994,3
Hebbal,1355.0,3.0,83.86999999999999,3
Kaggadasapura,1118.0,2.0,30.000000000000004,2
other,910.0,1.0,42.00000000000001,1
other,1250.0,3.0,38.99999999999999,3
Hosakerehalli,1304.0,2.0,100.00000000000004,2
Begur Road,1615.0,3.0,57.999999999999986,3
Sarjapur  Road,1400.0,2.0,68.00000000000001,2
CV Raman Nagar,1070.0,2.0,47.49999999999999,2
Hoodi,1132.0,2.0,89.37000000000005,2
other,2000.0,3.0,85.00000000000001,3
Sector 2 HSR Layout,794.0,1.0,64.99999999999999,1
Raja Rajeshwari Nagar,1090.0,2.0,43.589999999999996,2
Gottigere,1500.0,3.0,70.00000000000003,3
Kanakpura Road,525.0,1.0,30.000000000000004,1
Bhoganhalli,1447.0,2.0,75.97000000000001,2
Whitefield,1269.0,2.0,74.99999999999997,2
Kanakpura Road,1070.0,2.0,37.449999999999996,2
Talaghattapura,1150.0,2.0,27.999999999999996,2
Marathahalli,1208.0,2.0,70.00000000000003,2
Ramamurthy Nagar,1185.0,2.0,45.5,2
Anekal,888.0,2.0,34.00000000000001,2
Chandapura,1015.0,2.0,25.880000000000003,2
other,532.0,1.0,22.49,1
other,1060.0,3.0,62.00000000000001,3
Electronic City,700.0,1.0,34.99999999999999,1
other,902.0,2.0,42.00000000000001,2
Uttarahalli,1175.0,2.0,46.99999999999999,2
Binny Pete,1365.0,2.0,122.00000000000003,2
Doddathoguru,984.0,2.0,51.0,2
Jalahalli East,1475.0,3.0,95.99999999999999,3
Haralur Road,1300.0,2.0,79.0,2
Babusapalaya,1453.0,2.0,43.589999999999996,3
Akshaya Nagar,1666.0,3.0,95.0,3
Murugeshpalya,1845.0,3.0,90.99999999999997,3
Sarjapura - Attibele Road,1676.0,3.0,52.00000000000001,3
Uttarahalli,1137.0,2.0,62.99999999999999,2
Electronic City,1360.0,2.0,70.5,3
other,1374.0,2.0,70.00000000000003,3
Judicial Layout,1700.0,3.0,155.00000000000003,3
other,2145.0,4.0,125.00000000000004,4
Kasavanhalli,2170.0,3.0,151.0,3
other,1080.0,2.0,55.000000000000014,2
Electronic City Phase II,1790.0,3.0,100.00000000000004,3
Doddathoguru,550.0,1.0,17.0,1
Poorna Pragna Layout,1270.0,2.0,50.79,3
Somasundara Palya,1033.0,2.0,48.00000000000001,2
other,1000.0,2.0,79.99999999999997,2
other,1240.0,2.0,52.6,2
Kambipura,883.0,2.0,38.99999999999999,2
other,1500.0,2.0,97.0,3
Marathahalli,1730.0,3.0,138.99999999999997,3
Kasavanhalli,1915.0,3.0,79.99999999999997,3
Whitefield,1545.0,3.0,79.0,3
other,1865.0,4.0,139.99999999999994,3
Hebbal Kempapura,1150.0,2.0,40.0,2
other,1200.0,2.0,48.99999999999999,2
Kengeri,963.0,2.0,40.0,2
Kaikondrahalli,1700.0,4.0,108.00000000000003,4
Lingadheeranahalli,1682.0,3.0,119.99999999999997,3
Yelahanka,1371.0,2.0,64.99999999999999,3
Hennur Road,901.0,2.0,49.500000000000014,2
Ambalipura,1730.0,3.0,119.99999999999997,3
EPIP Zone,1500.0,3.0,101.99999999999996,3
other,1203.0,2.0,59.85999999999998,2
Horamavu Banaswadi,1357.0,2.0,54.00000000000001,2
other,1600.0,3.0,76.0,3
Yelahanka New Town,350.0,1.0,13.5,1
Varthur,1665.0,3.0,53.00000000000001,3
Sarjapur  Road,835.0,1.0,46.95000000000001,1
Haralur Road,1444.0,2.0,79.99999999999997,3
Kanakapura,1277.0,2.0,55.000000000000014,2
Lingadheeranahalli,1521.0,3.0,94.71000000000002,3
other,1134.0,2.0,40.0,2
Vasanthapura,995.0,2.0,34.82,2
Marathahalli,1325.0,1.0,92.00000000000001,2
Marathahalli,1525.0,3.0,90.0,3
other,1320.0,2.0,72.99999999999999,3
Electronics City Phase 1,650.0,1.0,23.0,1
Old Airport Road,1858.0,2.0,167.00000000000006,3
Electronic City,1150.0,2.0,37.99999999999999,2
Electronic City Phase II,769.0,2.0,40.0,2
Electronic City,1571.0,3.0,104.99999999999997,3
Hennur Road,1445.0,3.0,86.56000000000003,3
Hosur Road,1590.0,2.0,135.00000000000003,3
Bommasandra,902.0,2.0,48.99999999999999,2
Sarjapur,2238.0,3.0,139.99999999999994,3
Electronic City,1090.0,2.0,31.49,2
Yelahanka,1712.0,3.0,82.00000000000001,3
Haralur Road,1088.0,2.0,68.00000000000001,2
Somasundara Palya,1575.0,3.0,63.100000000000016,3
Kundalahalli,1920.0,3.0,149.99999999999997,3
Margondanahalli,1000.0,2.0,57.00000000000001,2
other,1100.0,2.0,56.100000000000016,2
Electronic City,1089.0,2.0,44.99999999999999,2
Horamavu Agara,1106.0,2.0,43.09000000000001,2
Kengeri,927.0,2.0,36.99999999999999,2
Kanakpura Road,1339.0,2.0,57.999999999999986,2
Thanisandra,923.0,1.0,45.690000000000005,1
Lakshminarayana Pura,1175.0,2.0,74.99999999999997,2
Thubarahalli,975.0,2.0,55.000000000000014,2
Subramanyapura,1330.0,3.0,72.0,3
Thanisandra,1183.0,2.0,59.740000000000016,2
Harlur,1758.0,3.0,133.0,3
Hebbal,1255.0,2.0,77.68,3
Pai Layout,1100.0,2.0,49.99999999999999,2
Ramamurthy Nagar,1170.0,2.0,46.800000000000004,2
other,2400.0,5.0,119.99999999999997,5
Raja Rajeshwari Nagar,1530.0,3.0,51.769999999999996,3
Hebbal,1420.0,2.0,106.99999999999996,2
Kanakpura Road,1591.0,3.0,115.00000000000001,3
7th Phase JP Nagar,1680.0,3.0,119.99999999999997,3
other,675.0,3.0,52.00000000000001,2
Hoodi,1055.0,2.0,57.63000000000001,2
Iblur Village,1918.0,3.0,128.99999999999997,3
Sarjapur  Road,1280.0,2.0,76.0,2
Nagarbhavi,1560.0,3.0,65.99999999999997,3
Sarjapur  Road,1145.0,2.0,49.500000000000014,2
Talaghattapura,2106.0,3.0,126.0,3
other,1801.0,3.0,138.99999999999997,3
Whitefield,1306.0,3.0,54.65,3
Hebbal,1320.0,2.0,92.00000000000001,2
other,1350.0,2.0,64.99999999999999,3
Bannerghatta Road,1344.0,2.0,42.00000000000001,3
Bannerghatta Road,1893.0,3.0,100.00000000000004,3
Chandapura,1107.0,2.0,43.0,3
Lakshminarayana Pura,1190.0,2.0,74.99999999999997,2
Whitefield,1000.0,2.0,34.99999999999999,2
other,2400.0,2.0,159.99999999999994,2
Kumaraswami Layout,1000.0,2.0,48.49999999999999,2
Jalahalli,2113.0,3.0,155.00000000000003,3
KR Puram,1100.0,2.0,46.0,2
Harlur,1884.0,4.0,119.99999999999997,4
Electronic City,1110.0,2.0,40.0,2
Kudlu,1027.0,2.0,43.0,2
other,1250.0,3.0,40.0,3
Sarjapur  Road,1470.0,3.0,62.00000000000001,3
other,1150.0,2.0,74.99999999999997,2
Kudlu Gate,703.0,1.0,52.00000000000001,1
other,1400.0,2.0,62.00000000000001,3
Bellandur,1195.0,2.0,51.0,2
Narayanapura,1302.0,2.0,69.10000000000001,2
Begur Road,1583.0,3.0,74.40000000000003,3
other,1488.0,2.0,59.999999999999986,3
Kammasandra,1385.0,2.0,34.629999999999995,3
Electronic City,1600.0,3.0,103.99999999999999,3
Old Airport Road,1150.0,2.0,90.0,2
Sarjapur  Road,1263.0,2.0,78.0,2
Kanakpura Road,1299.0,2.0,85.00000000000001,2
Banashankari,1330.0,2.0,78.0,2
Devanahalli,1282.0,2.0,52.42999999999999,3
other,1853.0,3.0,82.00000000000001,3
other,861.0,2.0,34.99999999999999,2
Bannerghatta Road,1600.0,3.0,95.0,3
other,1256.0,2.0,62.799999999999976,2
other,1390.0,2.0,79.99999999999997,3
other,1550.0,2.0,90.0,3
Hebbal,919.0,2.0,48.99999999999999,2
Margondanahalli,1625.0,3.0,79.99999999999997,3
Gunjur,1195.0,2.0,43.99999999999999,2
Yelenahalli,1159.0,2.0,59.999999999999986,2
Whitefield,1386.0,3.0,57.45999999999999,3
Harlur,1197.0,2.0,79.0,2
Bommasandra,1295.0,2.0,50.28000000000001,3
other,1310.0,2.0,37.83,3
Whitefield,1132.0,2.0,79.28000000000002,2
Hebbal,1645.0,3.0,135.00000000000003,3
Whitefield,1200.0,2.0,45.84000000000001,2
Marathahalli,1937.0,3.0,139.99999999999994,3
Doddathoguru,1015.0,2.0,33.5,2
other,1080.0,2.0,38.99999999999999,2
Kathriguppe,1350.0,2.0,80.99,3
Kengeri Satellite Town,1149.0,2.0,29.000000000000004,3
Kothanur,1185.0,2.0,59.000000000000014,2
Domlur,1720.0,3.0,135.00000000000003,3
Tindlu,1500.0,3.0,87.0,3
Yelahanka,1566.0,3.0,97.0,3
other,1500.0,4.0,110.00000000000004,4
KR Puram,1290.0,2.0,49.02000000000001,2
other,1531.0,3.0,72.0,3
other,1839.0,3.0,164.99999999999994,3
Electronic City Phase II,1400.0,2.0,40.42999999999999,3
Whitefield,1140.0,2.0,38.99999999999999,2
Tumkur Road,1343.5,3.0,57.75999999999997,3
Banashankari Stage III,2000.0,4.0,100.00000000000004,4
Kaval Byrasandra,1100.0,2.0,46.0,2
other,1200.0,2.0,55.000000000000014,2
Bannerghatta,1618.0,3.0,68.00000000000001,3
Uttarahalli,1315.0,2.0,74.00000000000003,3
